Timestamp,miners-revenue
2021-02-12 23:00:00,53952453.191675015
2021-02-13 23:00:00,50339561.18150959
2021-02-14 23:00:00,51761591.27857075
2021-02-15 23:00:00,42832906.95827337
2021-02-16 23:00:00,51285528.64317585
2021-02-17 23:00:00,53678746.908786446
2021-02-18 23:00:00,59244126.437538244
2021-02-19 23:00:00,59691256.6875985
2021-02-20 23:00:00,57635434.78941177
2021-02-21 23:00:00,52905473.90020501
2021-02-22 23:00:00,48487887.64094238
2021-02-23 23:00:00,59746178.57906681
2021-02-24 23:00:00,57792548.4154015
2021-02-25 23:00:00,47395143.797322005
2021-02-26 23:00:00,51148405.64582984
2021-02-27 23:00:00,40396048.67600178
2021-02-28 23:00:00,44513744.099418715
2021-03-01 23:00:00,50567917.70753806
2021-03-02 23:00:00,55147754.83271214
2021-03-03 23:00:00,45722350.32302363
2021-03-04 23:00:00,49815984.01444393
2021-03-05 23:00:00,49711918.89213497
2021-03-06 23:00:00,49451162.50304934
2021-03-07 23:00:00,53803631.21964566
2021-03-08 23:00:00,52888356.46482327
2021-03-09 23:00:00,57652864.476403445
2021-03-10 23:00:00,52736912.574518405
2021-03-11 23:00:00,60000114.24336446
2021-03-12 23:00:00,59410978.32581383
2021-03-13 23:00:00,64756375.034695014
2021-03-15 00:00:00,59673362.68696073
2021-03-16 00:00:00,57657199.41954258
2021-03-17 00:00:00,54456146.879519716
2021-03-18 00:00:00,64386085.97207126
2021-03-19 00:00:00,61617467.94631133
2021-03-20 00:00:00,61522483.4952451
2021-03-21 00:00:00,60066262.67738397
2021-03-22 00:00:00,58540676.97897906
2021-03-23 00:00:00,60904323.71943131
2021-03-24 00:00:00,56905120.7290735
2021-03-25 00:00:00,55913485.57796882
2021-03-26 00:00:00,49554041.05561001
2021-03-27 00:00:00,59212965.29536148
2021-03-28 00:00:00,58772016.35476238
2021-03-29 00:00:00,59732041.28817989
2021-03-30 00:00:00,58978791.97986809
2021-03-31 00:00:00,63698731.011946015
2021-04-01 00:00:00,58722692.65813852
2021-04-02 00:00:00,57243512.862984665
2021-04-03 00:00:00,54056516.12378918
2021-04-04 00:00:00,56501558.977773495
2021-04-05 00:00:00,62213130.42119343
2021-04-06 00:00:00,58865753.6739137
2021-04-07 00:00:00,61699929.39559078
2021-04-08 00:00:00,53025106.53857864
2021-04-09 00:00:00,62936805.508286126
2021-04-10 00:00:00,64092742.42249997
2021-04-11 00:00:00,58799840.659562446
2021-04-12 00:00:00,59662203.17826638
2021-04-13 00:00:00,61441759.0375718
2021-04-14 00:00:00,63141327.402798735
2021-04-15 00:00:00,80172244.97007681
2021-04-16 00:00:00,48356808.52401327
2021-04-17 00:00:00,45028087.58663974
2021-04-18 00:00:00,57721965.5233542
2021-04-19 00:00:00,47180246.47068432
2021-04-20 00:00:00,62004693.81146113
2021-04-21 00:00:00,49225543.81325493
2021-04-22 00:00:00,64293952.906998485
2021-04-23 00:00:00,55567384.88797259
2021-04-24 00:00:00,53877732.96517578
2021-04-25 00:00:00,49453312.869487576
2021-04-26 00:00:00,47389587.56067316
2021-04-27 00:00:00,57182089.25851064
2021-04-28 00:00:00,56029341.15713478
2021-04-29 00:00:00,48848197.60179543
2021-04-30 00:00:00,59389761.303177826
2021-05-01 00:00:00,56995422.307202466
2021-05-02 00:00:00,70637245.5046327
2021-05-03 00:00:00,71252796.33298717
2021-05-04 00:00:00,68034176.30412355
2021-05-05 00:00:00,61161963.09240894
2021-05-06 00:00:00,66659326.27502956
2021-05-07 00:00:00,71663298.61460015
2021-05-08 00:00:00,67678884.92096624
2021-05-09 00:00:00,71465404.01503558
2021-05-10 00:00:00,71072062.4963203
2021-05-11 00:00:00,64607298.400094174
2021-05-12 00:00:00,64585949.4848341
2021-05-13 00:00:00,53650242.51126909
2021-05-14 00:00:00,45652932.824427664
2021-05-15 00:00:00,41386831.59001042
2021-05-16 00:00:00,41709082.876608536
2021-05-17 00:00:00,36875391.36590077
2021-05-18 00:00:00,30628667.240716435
2021-05-19 00:00:00,36558890.15030742
2021-05-20 00:00:00,33135536.43756745
2021-05-21 00:00:00,31984319.396481585
2021-05-22 00:00:00,31076144.881794974
2021-05-23 00:00:00,28944158.98421438
2021-05-24 00:00:00,32668797.23653627
2021-05-25 00:00:00,32577927.94728843
2021-05-26 00:00:00,32976616.14112848
2021-05-27 00:00:00,30872457.374978814
2021-05-28 00:00:00,29892496.4361271
2021-05-29 00:00:00,27237217.139367037
2021-05-30 00:00:00,33235125.091146626
2021-05-31 00:00:00,33914623.681255355
2021-06-01 00:00:00,34238305.81555942
2021-06-02 00:00:00,41033277.7360982
2021-06-03 00:00:00,37237145.28549553
2021-06-04 00:00:00,32433139.613245476
2021-06-05 00:00:00,31004148.542508267
2021-06-06 00:00:00,34551597.29480198
2021-06-07 00:00:00,32065211.206185155
2021-06-08 00:00:00,31680869.696719125
2021-06-09 00:00:00,29082024.72863661
2021-06-10 00:00:00,28990968.607225362
2021-06-11 00:00:00,25753794.507168025
2021-06-12 00:00:00,31189778.559382275
2021-06-13 00:00:00,31382108.55365283
2021-06-14 00:00:00,36421303.120417744
2021-06-15 00:00:00,34465050.9411636
2021-06-16 00:00:00,31780141.800057426
2021-06-17 00:00:00,32585835.143843785
2021-06-18 00:00:00,29858234.31511843
2021-06-19 00:00:00,23856840.00185822
2021-06-20 00:00:00,23743052.0992393
2021-06-21 00:00:00,23126700.279965036
2021-06-22 00:00:00,19804046.130290017
2021-06-23 00:00:00,23621428.331087295
2021-06-24 00:00:00,23766132.38608606
2021-06-25 00:00:00,24364896.164727684
2021-06-26 00:00:00,18459502.48536148
2021-06-27 00:00:00,13064509.932234002
2021-06-28 00:00:00,20581265.559633788
2021-06-29 00:00:00,21860395.240822982
2021-06-30 00:00:00,21597056.01010785
2021-07-01 00:00:00,22482193.59954811
2021-07-02 00:00:00,20787750.55088921
2021-07-03 00:00:00,29286315.156302497
2021-07-04 00:00:00,26850966.694825143
2021-07-05 00:00:00,29781454.423735674
2021-07-06 00:00:00,31922406.81313202
2021-07-07 00:00:00,27871474.456535358
2021-07-08 00:00:00,29946768.12842675
2021-07-09 00:00:00,28042394.08723746
2021-07-10 00:00:00,34562838.34397255
2021-07-11 00:00:00,27450462.488367923
2021-07-12 00:00:00,27887294.46842595
2021-07-13 00:00:00,28926080.150108404
2021-07-14 00:00:00,35713899.102159716
2021-07-15 00:00:00,26360965.372066207
2021-07-16 00:00:00,30312671.303400345
2021-07-17 00:00:00,28583415.04251025
2021-07-18 00:00:00,28985344.268370077
2021-07-19 00:00:00,33665753.26013767
2021-07-20 00:00:00,23622405.807595752
2021-07-21 00:00:00,28599770.53082254
2021-07-22 00:00:00,32359585.956606735
2021-07-23 00:00:00,27972459.84596659
2021-07-24 00:00:00,33022007.456692234
2021-07-25 00:00:00,33196893.294046123
2021-07-26 00:00:00,36493145.8849538
2021-07-27 00:00:00,40625844.53592668
2021-07-28 00:00:00,39723886.333062276
2021-07-29 00:00:00,40901817.89725001
2021-07-30 00:00:00,42087445.1906185
2021-07-31 00:00:00,41621939.121906385
2021-08-01 00:00:00,40874038.11368588
2021-08-02 00:00:00,35937889.12802676
2021-08-03 00:00:00,41637592.37890438
2021-08-04 00:00:00,33520445.171270356
2021-08-05 00:00:00,39935192.170622125
2021-08-06 00:00:00,41573126.86150505
2021-08-07 00:00:00,45850268.790412456
2021-08-08 00:00:00,44179354.81712923
2021-08-09 00:00:00,43228448.21630561
2021-08-10 00:00:00,48233368.67053298
2021-08-11 00:00:00,42939210.622138664
2021-08-12 00:00:00,42929376.7834287
2021-08-13 00:00:00,42018438.48174473
2021-08-14 00:00:00,48765927.53500252
2021-08-15 00:00:00,53211493.46389551
2021-08-16 00:00:00,47962042.2573277
2021-08-17 00:00:00,51238797.93256642
2021-08-18 00:00:00,38733931.86284885
2021-08-19 00:00:00,44064382.99067613
2021-08-20 00:00:00,48449546.18566341
2021-08-21 00:00:00,52705962.505506665
2021-08-22 00:00:00,50723143.42981716
2021-08-23 00:00:00,62783444.839141734
2021-08-24 00:00:00,48446097.43704099
2021-08-25 00:00:00,48840322.24348587
2021-08-26 00:00:00,44344740.93695561
2021-08-27 00:00:00,44045251.69675718
2021-08-28 00:00:00,43653820.949328326
2021-08-29 00:00:00,48550300.09798564
2021-08-30 00:00:00,41207632.496016696
2021-08-31 00:00:00,43189750.75463795
2021-09-01 00:00:00,41665458.82355731
2021-09-02 00:00:00,47307177.29767034
2021-09-03 00:00:00,47116728.859512806
2021-09-04 00:00:00,49149539.307197995
2021-09-05 00:00:00,52134864.51670021
2021-09-06 00:00:00,57266555.76617543
2021-09-07 00:00:00,50271634.77666399
2021-09-08 00:00:00,41770433.46465715
2021-09-09 00:00:00,40368816.125831656
2021-09-10 00:00:00,39761194.02916377
2021-09-11 00:00:00,42455401.022459485
2021-09-12 00:00:00,42869858.34315411
2021-09-13 00:00:00,45344744.03230823
2021-09-14 00:00:00,49469863.80813275
2021-09-15 00:00:00,43026873.39652887
2021-09-16 00:00:00,41447857.65982055
2021-09-17 00:00:00,45000740.70677981
2021-09-18 00:00:00,47817679.60133659
2021-09-19 00:00:00,48131991.96049828
2021-09-20 00:00:00,46493150.405059814
2021-09-21 00:00:00,33328734.036510628
2021-09-22 00:00:00,36087715.34087247
2021-09-23 00:00:00,46022168.07568965
2021-09-24 00:00:00,40572791.526409164
2021-09-25 00:00:00,38679199.26482163
2021-09-26 00:00:00,38084247.824875385
2021-09-27 00:00:00,43218816.609998696
2021-09-28 00:00:00,40399023.488103874
2021-09-29 00:00:00,34503900.23399902
2021-09-30 00:00:00,46789306.0477054
2021-10-01 00:00:00,40884975.737541296
2021-10-02 00:00:00,56739068.277852364
2021-10-03 00:00:00,45436120.54418755
2021-10-04 00:00:00,47639372.834770404
2021-10-05 00:00:00,52076953.33832859
2021-10-06 00:00:00,43942894.697324865
2021-10-07 00:00:00,49405388.008102894
2021-10-08 00:00:00,41966394.782137804
2021-10-09 00:00:00,52134455.4356277
2021-10-10 00:00:00,55625852.15177321
2021-10-11 00:00:00,52898159.498963125
2021-10-12 00:00:00,48626582.2756845
2021-10-13 00:00:00,60196305.44825861
2021-10-14 00:00:00,51775839.05997654
2021-10-15 00:00:00,54670343.84247817
2021-10-16 00:00:00,51917022.70940908
2021-10-17 00:00:00,61555796.558050446
2021-10-18 00:00:00,58173901.823325954
2021-10-19 00:00:00,61804734.85684274
2021-10-20 00:00:00,61742492.207179874
2021-10-21 00:00:00,60807152.14749298
2021-10-22 00:00:00,63205405.89871215
2021-10-23 00:00:00,56004608.352318116
2021-10-24 00:00:00,58596760.65179703
2021-10-25 00:00:00,74417752.58679873
2021-10-26 00:00:00,59364122.89428637
2021-10-27 00:00:00,59080371.713124186
2021-10-28 00:00:00,58309865.54726451
2021-10-29 00:00:00,68395070.2356678
2021-10-30 00:00:00,60386548.96774499
2021-10-31 00:00:00,53663037.31103792
2021-11-01 00:00:00,57638512.187306106
2021-11-02 00:00:00,62861190.1269139
2021-11-03 00:00:00,64240988.99089417
2021-11-04 00:00:00,56277841.55081707
2021-11-05 00:00:00,60649721.91761671
2021-11-06 00:00:00,59379244.680895254
2021-11-07 00:00:00,60030049.95190955
2021-11-07 23:00:00,57270493.48673426
2021-11-08 23:00:00,65840419.26028567
2021-11-09 23:00:00,63548112.515628144
2021-11-10 23:00:00,65183349.254919946
2021-11-11 23:00:00,57924016.809395894
2021-11-12 23:00:00,62698179.56412874
2021-11-13 23:00:00,65428799.071050175
2021-11-14 23:00:00,63153343.37694485
2021-11-15 23:00:00,58617039.19308355
2021-11-16 23:00:00,56531418.51943135
2021-11-17 23:00:00,53828907.24201124
2021-11-18 23:00:00,49667132.61160643
2021-11-19 23:00:00,53936028.205529585
2021-11-20 23:00:00,50108593.37844211
2021-11-21 23:00:00,51325923.632378705
2021-11-22 23:00:00,48326099.813289404
2021-11-23 23:00:00,57141084.06903095
2021-11-24 23:00:00,48130860.01937926
2021-11-25 23:00:00,46589569.53114692
2021-11-26 23:00:00,49251516.20260195
2021-11-27 23:00:00,47788162.453428775
2021-11-28 23:00:00,52131631.55640632
2021-11-29 23:00:00,48794504.356670626
2021-11-30 23:00:00,50326073.90682207
2021-12-01 23:00:00,56025370.80177908
2021-12-02 23:00:00,60163624.383973464
2021-12-03 23:00:00,48318140.19851063
2021-12-04 23:00:00,52043857.44207013
2021-12-05 23:00:00,53085916.57636109
2021-12-06 23:00:00,49684990.70866684
2021-12-07 23:00:00,53150535.42389043
2021-12-08 23:00:00,50546267.60547939
2021-12-09 23:00:00,47537565.141738296
2021-12-10 23:00:00,46068658.14190287
2021-12-11 23:00:00,43658657.58972005
2021-12-12 23:00:00,43671664.546457544
2021-12-13 23:00:00,44651133.47405578
2021-12-14 23:00:00,43208574.52487161
2021-12-15 23:00:00,35647706.322254986
2021-12-16 23:00:00,45001267.21451994
2021-12-17 23:00:00,37344542.956068635
2021-12-18 23:00:00,44556197.850929074
2021-12-19 23:00:00,42533811.43613241
2021-12-20 23:00:00,48349569.819188565
2021-12-21 23:00:00,45795454.37454408
2021-12-22 23:00:00,47340546.687688515
2021-12-23 23:00:00,49180777.12235141
2021-12-24 23:00:00,47109105.267881535
2021-12-25 23:00:00,42660691.90296564
2021-12-26 23:00:00,47659524.9782583
2021-12-27 23:00:00,43360200.30927323
2021-12-28 23:00:00,43919738.49894784
2021-12-29 23:00:00,35335901.07549222
2021-12-30 23:00:00,44744369.164881885
2021-12-31 23:00:00,50149010.75444461
2022-01-01 23:00:00,48206934.99043735
2022-01-02 23:00:00,41960366.0938647
2022-01-03 23:00:00,43285514.636499785
2022-01-04 23:00:00,43723000.844989486
2022-01-05 23:00:00,40297229.196211085
2022-01-06 23:00:00,38347303.45149112
2022-01-07 23:00:00,37777816.26905982
2022-01-08 23:00:00,37068053.16263282
2022-01-09 23:00:00,37634287.25433144
2022-01-10 23:00:00,41815945.08734196
2022-01-11 23:00:00,37614100.691172846
2022-01-12 23:00:00,49600693.77700761
2022-01-13 23:00:00,42691914.993998244
2022-01-14 23:00:00,45035758.865415215
2022-01-15 23:00:00,47466219.95913501
2022-01-16 23:00:00,43763608.21850503
2022-01-17 23:00:00,36125898.01400663
2022-01-18 23:00:00,46790137.070109926
2022-01-19 23:00:00,46535284.65994317
2022-01-20 23:00:00,32978968.483064435
2022-01-21 23:00:00,30110451.200228963
2022-01-22 23:00:00,31485076.13631871
2022-01-23 23:00:00,33828656.38463798
2022-01-24 23:00:00,35087221.533111915
2022-01-25 23:00:00,31353367.591352165
2022-01-26 23:00:00,30227465.24249586
2022-01-27 23:00:00,36132765.51223091
2022-01-28 23:00:00,35684124.95720539
2022-01-29 23:00:00,35525578.69076615
2022-01-30 23:00:00,34119747.246724606
2022-01-31 23:00:00,37673152.98982954
2022-02-01 23:00:00,36860308.934098706
2022-02-02 23:00:00,34674721.34039274
2022-02-03 23:00:00,31845046.91622716
2022-02-04 23:00:00,31486890.20937454
2022-02-05 23:00:00,40981670.2961239
2022-02-06 23:00:00,37290363.04673385
2022-02-07 23:00:00,43425193.84147107
2022-02-08 23:00:00,39687367.621881716
2022-02-09 23:00:00,41628004.65890094
2022-02-10 23:00:00,39575264.28538539
2022-02-11 23:00:00,50024190.99933506
2022-02-12 23:00:00,42217994.28383549
2022-02-13 23:00:00,40840022.9699916
2022-02-14 23:00:00,48533029.988415286
2022-02-15 23:00:00,43917652.26947889
2022-02-16 23:00:00,42514659.43399647
2022-02-17 23:00:00,34237766.888329044
2022-02-18 23:00:00,37609546.79569337
2022-02-19 23:00:00,35174070.58003432
2022-02-20 23:00:00,30026576.035308674
2022-02-21 23:00:00,36863634.739900105
2022-02-22 23:00:00,36162771.65050291
2022-02-23 23:00:00,30647564.869713258
2022-02-24 23:00:00,33004416.88059454
2022-02-25 23:00:00,33937773.77919107
2022-02-26 23:00:00,33197207.97966266
2022-02-27 23:00:00,38215480.803591736
2022-02-28 23:00:00,45022611.375640556
2022-03-01 23:00:00,38804384.27420314
2022-03-02 23:00:00,40853667.55342594
2022-03-03 23:00:00,36333926.06318503
2022-03-04 23:00:00,31045143.393329486
2022-03-05 23:00:00,32347699.625522234
2022-03-06 23:00:00,35836828.333603054
2022-03-07 23:00:00,36210238.39567659
2022-03-08 23:00:00,36284340.42352956
2022-03-09 23:00:00,36518474.15193781
2022-03-10 23:00:00,34515891.5467418
2022-03-11 23:00:00,38434246.099250704
2022-03-12 23:00:00,37950813.21329494
2022-03-14 00:00:00,37379620.92665644
2022-03-15 00:00:00,34327601.17776097
2022-03-16 00:00:00,39891546.92008823
2022-03-17 00:00:00,41116830.88643309
2022-03-18 00:00:00,36959271.78465093
2022-03-19 00:00:00,40889732.80176486
2022-03-20 00:00:00,40348467.979107276
2022-03-21 00:00:00,39709506.7408471
2022-03-22 00:00:00,39888938.43880881
2022-03-23 00:00:00,38783180.0235644
2022-03-24 00:00:00,39187876.825965054
2022-03-25 00:00:00,43756450.86032028
2022-03-26 00:00:00,45600899.41748507
2022-03-27 00:00:00,37615484.28724999
2022-03-28 00:00:00,47542865.0580031
2022-03-29 00:00:00,45330581.00512871
2022-03-30 00:00:00,40379135.25749871
2022-03-31 00:00:00,41070779.19109971
2022-04-01 00:00:00,40957428.26029431
2022-04-02 00:00:00,40410667.775713935
2022-04-03 00:00:00,40719203.40116903
2022-04-04 00:00:00,46006388.367499836
2022-04-05 00:00:00,43133876.22847358
2022-04-06 00:00:00,42945671.125871725
2022-04-07 00:00:00,38455362.05837601
2022-04-08 00:00:00,37320148.66696341
2022-04-09 00:00:00,40940631.083559595
2022-04-10 00:00:00,37708697.08826943
2022-04-11 00:00:00,35801153.7575258
2022-04-12 00:00:00,38608644.81354976
2022-04-13 00:00:00,35934245.390805714
2022-04-14 00:00:00,35605625.47699982
2022-04-15 00:00:00,40084844.38845567
2022-04-16 00:00:00,34087053.88136647
2022-04-17 00:00:00,41812904.43432423
2022-04-18 00:00:00,33554776.284819625
2022-04-19 00:00:00,32209953.668280132
