Timestamp,transaction-fees
2020-12-03 23:00:00,108.77416044999995
2020-12-04 23:00:00,69.64763484000004
2020-12-05 23:00:00,48.406415850000016
2020-12-06 23:00:00,68.46050774999999
2020-12-07 23:00:00,72.19048211999998
2020-12-08 23:00:00,72.45729357
2020-12-09 23:00:00,72.83286893999995
2020-12-10 23:00:00,70.49629971999997
2020-12-11 23:00:00,50.58835913000004
2020-12-12 23:00:00,39.24154715
2020-12-13 23:00:00,59.2358478
2020-12-14 23:00:00,70.05172631
2020-12-15 23:00:00,79.9044725
2020-12-16 23:00:00,162.99271891000006
2020-12-17 23:00:00,195.47135264000005
2020-12-18 23:00:00,119.96753977000009
2020-12-19 23:00:00,73.51491940000001
2020-12-20 23:00:00,138.56269221999995
2020-12-21 23:00:00,133.02681427
2020-12-22 23:00:00,143.04461152000007
2020-12-23 23:00:00,106.42944422000002
2020-12-24 23:00:00,92.4849457699999
2020-12-25 23:00:00,69.64322740999998
2020-12-26 23:00:00,91.99329677999998
2020-12-27 23:00:00,99.54006659
2020-12-28 23:00:00,105.85291042999998
2020-12-29 23:00:00,105.14390344000002
2020-12-30 23:00:00,113.57123643000006
2020-12-31 23:00:00,48.942701399999976
2021-01-01 23:00:00,79.69906721999999
2021-01-02 23:00:00,86.41999351999996
2021-01-03 23:00:00,108.70503624999996
2021-01-04 23:00:00,113.36586749000003
2021-01-05 23:00:00,128.51898515
2021-01-06 23:00:00,121.91274523000007
2021-01-07 23:00:00,135.47417648000007
2021-01-08 23:00:00,110.56125152999999
2021-01-09 23:00:00,91.95258523
2021-01-10 23:00:00,134.42653309999997
2021-01-11 23:00:00,164.92133634000004
2021-01-12 23:00:00,136.57891971
2021-01-13 23:00:00,141.41282765999998
2021-01-14 23:00:00,147.17314406
2021-01-15 23:00:00,88.49193579
2021-01-16 23:00:00,66.3108796
2021-01-17 23:00:00,84.66625216
2021-01-18 23:00:00,97.54256535
2021-01-19 23:00:00,93.48057077
2021-01-20 23:00:00,120.18381958999998
2021-01-21 23:00:00,116.02452285
2021-01-22 23:00:00,75.36109782999999
2021-01-23 23:00:00,57.556040399999986
2021-01-24 23:00:00,100.68549632
2021-01-25 23:00:00,81.76242060999999
2021-01-26 23:00:00,83.09629503000001
2021-01-27 23:00:00,85.90021790999995
2021-01-28 23:00:00,167.42570566999993
2021-01-29 23:00:00,138.4634188
2021-01-30 23:00:00,100.53987916000003
2021-01-31 23:00:00,129.39809219000006
2021-02-01 23:00:00,146.91963222000007
2021-02-02 23:00:00,134.24070735
2021-02-03 23:00:00,166.88621843
2021-02-04 23:00:00,143.84104968000005
2021-02-05 23:00:00,118.30299222999993
2021-02-06 23:00:00,84.69085027000003
2021-02-07 23:00:00,134.17229408
2021-02-08 23:00:00,196.39438398000004
2021-02-09 23:00:00,168.16327938999996
2021-02-10 23:00:00,185.34915974999996
2021-02-11 23:00:00,202.39953165999995
2021-02-12 23:00:00,144.37461607000003
